ID,answer
TEST_37286,white
TEST_37287,yes
TEST_37288,white
TEST_37289,2 feet
TEST_37290,white
TEST_37291,yes
TEST_37292,yes
TEST_37293,yes
TEST_37294,white y
TEST_37295,white
TEST_37296,yes
TEST_37297,yes
TEST_37298,white
TEST_37299,2
TEST_37300,yes
TEST_37301,yes
TEST_37302,yes
TEST_37303,white
TEST_37304,white
TEST_37305,2
TEST_37306,white
TEST_37307,white
TEST_37308,man
TEST_37309,yes
TEST_37310,2
TEST_37311,whiteuitar
TEST_37312,2
TEST_37313,yes
TEST_37314,2
TEST_37315,2
TEST_37316,yes
TEST_37317,yes
TEST_37318,2
TEST_37319,2
TEST_37320,white
TEST_37321,white
TEST_37322,yes
TEST_37323,yes
TEST_37324,yes
TEST_37325,white
TEST_37326,white
TEST_37327,yes
TEST_37328,white
TEST_37329,on
TEST_37330,yes
TEST_37331,yes
TEST_37332,white
TEST_37333,2
TEST_37334,on
TEST_37335,yes
TEST_37336,2
TEST_37337,yes
TEST_37338,yes
TEST_37339,yes
TEST_37340,yes
TEST_37341,white
TEST_37342,white
TEST_37343,yes
TEST_37344,yes
TEST_37345,yes
TEST_37346,yes
TEST_37347,white
TEST_37348,white
TEST_37349,white
TEST_37350,yes
TEST_37351,white
TEST_37352,white
TEST_37353,yes
TEST_37354,yes
TEST_37355,white
TEST_37356,2
TEST_37357,yes
TEST_37358,yes
TEST_37359,white
TEST_37360,yes
TEST_37361,yes
TEST_37362,yes
TEST_37363,yes
TEST_37364,white
TEST_37365,yes
TEST_37366,on
TEST_37367,yes
TEST_37368,yes
TEST_37369,yes
TEST_37370,yes
TEST_37371,yes
TEST_37372,yes
TEST_37373,yes
TEST_37374,yes
TEST_37375,white
TEST_37376,yes
TEST_37377,yes
TEST_37378,yes
TEST_37379,white
TEST_37380,white
TEST_37381,white
TEST_37382,yes
TEST_37383,yes
TEST_37384,no
TEST_37385,white
TEST_37386,white
TEST_37387,recent//2012
TEST_37388,yes
TEST_37389,2
TEST_37390,yes
TEST_37391,yes
TEST_37392,white
TEST_37393,yes
TEST_37394,yes
TEST_37395,2
TEST_37396,white
TEST_37397,yes
TEST_37398,white
TEST_37399,white
TEST_37400,white
TEST_37401,yes
TEST_37402,whitefing
TEST_37403,yes
TEST_37404,whiteike
TEST_37405,yes
TEST_37406,left
TEST_37407,yes
TEST_37408,yes
TEST_37409,white
TEST_37410,white
TEST_37411,2
TEST_37412,2
TEST_37413,yes
TEST_37414,white
TEST_37415,2
TEST_37416,yes
TEST_37417,white
TEST_37418,white
TEST_37419,yes
TEST_37420,2
TEST_37421,white
TEST_37422,white
TEST_37423,yes
TEST_37424,white
TEST_37425,white
TEST_37426,2
TEST_37427,left
TEST_37428,white
TEST_37429,yes
TEST_37430,whitenis
TEST_37431,yes
TEST_37432,2
TEST_37433,whiteaid
TEST_37434,yes
TEST_37435,whitenis
TEST_37436,yes
TEST_37437,white
TEST_37438,on
TEST_37439,white
TEST_37440,white
TEST_37441,2
TEST_37442,to
TEST_37443,yes
TEST_37444,yes
TEST_37445,yes
TEST_37446,yes
TEST_37447,to
TEST_37448,white
TEST_37449,2
TEST_37450,2
TEST_37451,yes
TEST_37452,2
TEST_37453,2
TEST_37454,yes
TEST_37455,yes
TEST_37456,white
TEST_37457,white
TEST_37458,white
TEST_37459,white
TEST_37460,2
TEST_37461,yes
TEST_37462,yes
TEST_37463,2
TEST_37464,yes
TEST_37465,yes
TEST_37466,white
TEST_37467,white
TEST_37468,yes
TEST_37469,white
TEST_37470,white
TEST_37471,yes
TEST_37472,white
TEST_37473,white
TEST_37474,2
TEST_37475,yes
TEST_37476,whiteanas
TEST_37477,white
TEST_37478,left
TEST_37479,white
TEST_37480,white
TEST_37481,yes
TEST_37482,yes
TEST_37483,white
TEST_37484,on
TEST_37485,2
TEST_37486,left
TEST_37487,left
TEST_37488,white
TEST_37489,white
TEST_37490,white
TEST_37491,white
TEST_37492,white:45
TEST_37493,no
TEST_37494,white
TEST_37495,whiteanas
TEST_37496,yes
TEST_37497,yes
TEST_37498,yes
TEST_37499,white:
TEST_37500,yes
TEST_37501,2
TEST_37502,white
TEST_37503,white
TEST_37504,2
TEST_37505,yes
TEST_37506,white
TEST_37507,yes
TEST_37508,white
TEST_37509,2
TEST_37510,yes
TEST_37511,yes
TEST_37512,white
TEST_37513,whiteii
TEST_37514,yes
TEST_37515,yes
TEST_37516,yes
TEST_37517,yes
TEST_37518,yes
TEST_37519,white
TEST_37520,2
TEST_37521,2
TEST_37522,white
TEST_37523,white
TEST_37524,white
TEST_37525,yes
TEST_37526,white
TEST_37527,yes
TEST_37528,on
TEST_37529,white
TEST_37530,on
TEST_37531,yes
TEST_37532,yes
TEST_37533,2
TEST_37534,yes
TEST_37535,on
TEST_37536,white
TEST_37537,white
TEST_37538,yes
TEST_37539,yes
TEST_37540,white
TEST_37541,yes
TEST_37542,white
TEST_37543,yes
TEST_37544,yes
TEST_37545,yes
TEST_37546,2
TEST_37547,white
TEST_37548,2
TEST_37549,yes
TEST_37550,yes
TEST_37551,yes
TEST_37552,yes
TEST_37553,2
TEST_37554,2
TEST_37555,yes
TEST_37556,yes
TEST_37557,on
TEST_37558,whiteaid
TEST_37559,white
TEST_37560,yes
TEST_37561,to
TEST_37562,yes
TEST_37563,on
TEST_37564,white
TEST_37565,yes
TEST_37566,on
TEST_37567,white
TEST_37568,2
TEST_37569,yes
TEST_37570,white
TEST_37571,to
TEST_37572,yes
TEST_37573,yes
TEST_37574,yes
TEST_37575,yes
TEST_37576,white
TEST_37577,2
TEST_37578,yes
TEST_37579,white
TEST_37580,2
TEST_37581,yes
TEST_37582,yes
TEST_37583,white
TEST_37584,white
TEST_37585,white
TEST_37586,white
TEST_37587,white:45
TEST_37588,yes
TEST_37589,whiteony
TEST_37590,white
TEST_37591,white
TEST_37592,yes
TEST_37593,yes
TEST_37594,white
TEST_37595,yes
TEST_37596,to
TEST_37597,white
TEST_37598,yes
TEST_37599,white
TEST_37600,yes
TEST_37601,white
TEST_37602,2
TEST_37603,white
TEST_37604,white
TEST_37605,man
TEST_37606,white
TEST_37607,2
TEST_37608,whiteii
TEST_37609,white
TEST_37610,2
TEST_37611,yes
TEST_37612,white
TEST_37613,yes
TEST_37614,2
TEST_37615,on
TEST_37616,2
TEST_37617,yes
TEST_37618,2
TEST_37619,white
TEST_37620,white
TEST_37621,yes
TEST_37622,2
TEST_37623,white
TEST_37624,white
TEST_37625,man
TEST_37626,2 feet
TEST_37627,2
TEST_37628,yes
TEST_37629,white
TEST_37630,yes
TEST_37631,white
TEST_37632,white
TEST_37633,yes
TEST_37634,yes
TEST_37635,on
TEST_37636,yes
TEST_37637,yes
TEST_37638,white
TEST_37639,white:45
TEST_37640,yes
TEST_37641,white
TEST_37642,2
TEST_37643,yes
TEST_37644,white
TEST_37645,white
TEST_37646,white
TEST_37647,white
TEST_37648,2
TEST_37649,yes
TEST_37650,white
TEST_37651,white
TEST_37652,on
TEST_37653,yes
TEST_37654,2
TEST_37655,white
TEST_37656,"whiteese,"
TEST_37657,yes
TEST_37658,whitechen
TEST_37659,yes
TEST_37660,yes
TEST_37661,2
TEST_37662,white
TEST_37663,yes
TEST_37664,white
TEST_37665,whiteike
TEST_37666,yes
TEST_37667,whiteccoli
TEST_37668,yes
TEST_37669,white
TEST_37670,white
TEST_37671,whiteizza
TEST_37672,white
TEST_37673,yes
TEST_37674,white
TEST_37675,yes
TEST_37676,white
TEST_37677,white
TEST_37678,yes
TEST_37679,white
TEST_37680,white
TEST_37681,white
TEST_37682,yes
TEST_37683,white
TEST_37684,2
TEST_37685,yes
TEST_37686,yes
TEST_37687,yes
TEST_37688,yes
TEST_37689,yes
TEST_37690,yes
TEST_37691,white
TEST_37692,white
TEST_37693,yes
TEST_37694,white
TEST_37695,yes
TEST_37696,yes
TEST_37697,yes
TEST_37698,on
TEST_37699,yes
TEST_37700,yes
TEST_37701,yes
TEST_37702,white
TEST_37703,yes
TEST_37704,man
TEST_37705,whiterican
TEST_37706,white
TEST_37707,on
TEST_37708,left
TEST_37709,yes
TEST_37710,yes
TEST_37711,white
TEST_37712,whiteph
TEST_37713,white
TEST_37714,white
TEST_37715,white
TEST_37716,yes
TEST_37717,white
TEST_37718,to
TEST_37719,white
TEST_37720,2
TEST_37721,overcast
TEST_37722,white
TEST_37723,white
TEST_37724,white
TEST_37725,yes
TEST_37726,yes
TEST_37727,white
TEST_37728,yes
TEST_37729,white
TEST_37730,white
TEST_37731,white
TEST_37732,white
TEST_37733,yes
TEST_37734,white
TEST_37735,yes
TEST_37736,2
TEST_37737,white
TEST_37738,yes
TEST_37739,yes
TEST_37740,yes
TEST_37741,white
TEST_37742,white
TEST_37743,2
TEST_37744,yes
TEST_37745,yes
TEST_37746,2
TEST_37747,white
TEST_37748,yes
TEST_37749,yes
TEST_37750,white
TEST_37751,white
TEST_37752,yes
TEST_37753,white
TEST_37754,white
TEST_37755,whitenis
TEST_37756,yes
TEST_37757,white
TEST_37758,white
TEST_37759,white
TEST_37760,white
TEST_37761,white
TEST_37762,white
TEST_37763,yes
TEST_37764,2
TEST_37765,white
TEST_37766,yes
TEST_37767,yes
TEST_37768,white
TEST_37769,white
TEST_37770,white
TEST_37771,white
TEST_37772,whiteii
TEST_37773,white
TEST_37774,white
TEST_37775,yes
TEST_37776,yes
TEST_37777,yes
TEST_37778,man
TEST_37779,white
TEST_37780,white
TEST_37781,white
TEST_37782,yes
TEST_37783,white and knife
TEST_37784,yes
TEST_37785,2
TEST_37786,white
TEST_37787,white
TEST_37788,yes
TEST_37789,whitechen
TEST_37790,white
TEST_37791,whiteii
TEST_37792,yes
TEST_37793,white
TEST_37794,yes
TEST_37795,to
TEST_37796,white
TEST_37797,white
TEST_37798,2
TEST_37799,yes
TEST_37800,white
TEST_37801,yes
TEST_37802,yes
TEST_37803,2
TEST_37804,2
TEST_37805,yes
TEST_37806,2
TEST_37807,white
TEST_37808,white
TEST_37809,yes
TEST_37810,white
TEST_37811,2
TEST_37812,whiteccoli
TEST_37813,white
TEST_37814,yes
TEST_37815,white so
TEST_37816,man
TEST_37817,white
TEST_37818,2
TEST_37819,2
TEST_37820,yes
TEST_37821,yes
TEST_37822,yes
TEST_37823,on
TEST_37824,yes
TEST_37825,yes
TEST_37826,yes
TEST_37827,yes
TEST_37828,whiteby
TEST_37829,yes
TEST_37830,white
TEST_37831,white
TEST_37832,2
TEST_37833,yes
TEST_37834,2
TEST_37835,white
TEST_37836,yes
TEST_37837,on
TEST_37838,white
TEST_37839,yes
TEST_37840,yes
TEST_37841,yes
TEST_37842,yes
TEST_37843,white
TEST_37844,white
TEST_37845,yes
TEST_37846,to
TEST_37847,yes
TEST_37848,yes
TEST_37849,white
TEST_37850,yes
TEST_37851,yes
TEST_37852,white
TEST_37853,white
TEST_37854,white
TEST_37855,to
TEST_37856,yes
TEST_37857,whitenis
TEST_37858,white
TEST_37859,white
TEST_37860,white
TEST_37861,yes
TEST_37862,white
TEST_37863,yes
TEST_37864,white
TEST_37865,white
TEST_37866,yes
TEST_37867,yes
TEST_37868,yes
TEST_37869,white
TEST_37870,2
TEST_37871,white
TEST_37872,on
TEST_37873,white
TEST_37874,yes
TEST_37875,white
TEST_37876,yes
TEST_37877,white
TEST_37878,2
TEST_37879,yes
TEST_37880,white
TEST_37881,yes
TEST_37882,man
TEST_37883,yes
TEST_37884,white
TEST_37885,yes
TEST_37886,white
TEST_37887,yes
TEST_37888,yes
TEST_37889,white
TEST_37890,on
TEST_37891,2
TEST_37892,yes
TEST_37893,whiteph
TEST_37894,yes
TEST_37895,white
TEST_37896,yes
TEST_37897,white
TEST_37898,white
TEST_37899,white
TEST_37900,yes
TEST_37901,yes
TEST_37902,white
TEST_37903,white
TEST_37904,whiterican
TEST_37905,white
TEST_37906,white
TEST_37907,white
TEST_37908,yes
TEST_37909,whiteanas
TEST_37910,white
TEST_37911,white
TEST_37912,white
TEST_37913,white
TEST_37914,2
TEST_37915,yes
TEST_37916,white
TEST_37917,white
TEST_37918,white
TEST_37919,white
TEST_37920,yes
TEST_37921,2
TEST_37922,yes
TEST_37923,white
TEST_37924,white
TEST_37925,yes
TEST_37926,yes
TEST_37927,yes
TEST_37928,yes
TEST_37929,yes
TEST_37930,yes
TEST_37931,yes
TEST_37932,white
TEST_37933,yes
TEST_37934,yes
TEST_37935,white
TEST_37936,white
TEST_37937,white
TEST_37938,on
TEST_37939,man
TEST_37940,white
TEST_37941,2
TEST_37942,white
TEST_37943,white
TEST_37944,white
TEST_37945,2
TEST_37946,white
TEST_37947,yes
TEST_37948,white
TEST_37949,white
TEST_37950,white
TEST_37951,yes
TEST_37952,2
TEST_37953,white
TEST_37954,yes
TEST_37955,white
TEST_37956,whiteike
TEST_37957,yes
TEST_37958,yes
TEST_37959,on
TEST_37960,yes
TEST_37961,white
TEST_37962,2
TEST_37963,yes
TEST_37964,yes
TEST_37965,yes
TEST_37966,yes
TEST_37967,yes
TEST_37968,white
TEST_37969,white
TEST_37970,white
TEST_37971,white
TEST_37972,yes
TEST_37973,white
TEST_37974,white
TEST_37975,left
TEST_37976,yes
TEST_37977,yes
TEST_37978,white
TEST_37979,white
TEST_37980,white
TEST_37981,yes
TEST_37982,yes
TEST_37983,2
TEST_37984,yes
TEST_37985,2
TEST_37986,yes
TEST_37987,white
TEST_37988,2
TEST_37989,2
TEST_37990,yes
TEST_37991,2
TEST_37992,yes
TEST_37993,yes
TEST_37994,2
TEST_37995,white
TEST_37996,yes
TEST_37997,white
TEST_37998,2
TEST_37999,2
TEST_38000,white
TEST_38001,to
TEST_38002,left
TEST_38003,white
TEST_38004,white:
TEST_38005,2
TEST_38006,yes
TEST_38007,white
TEST_38008,white
TEST_38009,yes
TEST_38010,yes
TEST_38011,white
TEST_38012,white
TEST_38013,white
TEST_38014,yes
TEST_38015,white
TEST_38016,on
TEST_38017,yes
TEST_38018,yes
TEST_38019,yes
TEST_38020,yes
TEST_38021,to
TEST_38022,yes
TEST_38023,2
TEST_38024,whitechen
TEST_38025,yes
TEST_38026,whitenis
TEST_38027,white
TEST_38028,yes
TEST_38029,yes
TEST_38030,white
TEST_38031,2
TEST_38032,yes
TEST_38033,white
TEST_38034,2
TEST_38035,yes
TEST_38036,white
TEST_38037,2
TEST_38038,yes
TEST_38039,yes
TEST_38040,2
TEST_38041,yes
TEST_38042,white
TEST_38043,white
TEST_38044,white
TEST_38045,2
TEST_38046,yes
TEST_38047,2
TEST_38048,white
TEST_38049,yes
TEST_38050,yes
TEST_38051,white
TEST_38052,yes
TEST_38053,yes
TEST_38054,whiteike
TEST_38055,yes
TEST_38056,yes
TEST_38057,white
TEST_38058,white
TEST_38059,2
TEST_38060,yes
TEST_38061,2
TEST_38062,white
TEST_38063,man
TEST_38064,white
TEST_38065,yes
TEST_38066,white
TEST_38067,yes
TEST_38068,white
TEST_38069,white
TEST_38070,yes
TEST_38071,yes
TEST_38072,2
TEST_38073,yes
TEST_38074,yes
TEST_38075,white
TEST_38076,white
TEST_38077,yes
TEST_38078,white
TEST_38079,yes
TEST_38080,yes
TEST_38081,white
TEST_38082,yes
TEST_38083,2
TEST_38084,yes
TEST_38085,yes
TEST_38086,2
TEST_38087,yes
TEST_38088,yes
TEST_38089,white
TEST_38090,white
TEST_38091,yes
TEST_38092,yes
TEST_38093,yes
TEST_38094,yes
TEST_38095,yes
TEST_38096,white
TEST_38097,white
TEST_38098,white
TEST_38099,whitechen
TEST_38100,yes
TEST_38101,yes
TEST_38102,yes
TEST_38103,yes
TEST_38104,2
TEST_38105,white
TEST_38106,2
TEST_38107,white so
TEST_38108,white
TEST_38109,white
TEST_38110,white
TEST_38111,whiteike
TEST_38112,white
TEST_38113,yes
TEST_38114,yes
TEST_38115,yes
TEST_38116,yes
TEST_38117,yes
TEST_38118,yes
TEST_38119,white
TEST_38120,white
TEST_38121,to
TEST_38122,yes
TEST_38123,2
TEST_38124,leftchen
TEST_38125,white
TEST_38126,2
TEST_38127,to
TEST_38128,yes
TEST_38129,white
TEST_38130,white
TEST_38131,yes
TEST_38132,white
TEST_38133,yes
TEST_38134,yes
TEST_38135,yes
TEST_38136,whiteii
TEST_38137,no
TEST_38138,yes
TEST_38139,2
TEST_38140,whiteans
TEST_38141,2
TEST_38142,yes
TEST_38143,yes
TEST_38144,white
TEST_38145,yes
TEST_38146,yes
TEST_38147,white
TEST_38148,white
TEST_38149,2
TEST_38150,yes
TEST_38151,white
TEST_38152,yes
TEST_38153,white
TEST_38154,white
TEST_38155,white
TEST_38156,white
TEST_38157,yes
TEST_38158,white
TEST_38159,white
TEST_38160,white
TEST_38161,2
TEST_38162,yes
TEST_38163,white
TEST_38164,white
TEST_38165,yes
TEST_38166,white
TEST_38167,white white
TEST_38168,white
TEST_38169,2
TEST_38170,whiteaptop
TEST_38171,white
TEST_38172,yes
TEST_38173,yes
TEST_38174,yes
TEST_38175,yes
TEST_38176,yes
TEST_38177,2
TEST_38178,white
TEST_38179,no
TEST_38180,yes
TEST_38181,2
TEST_38182,2
TEST_38183,white
TEST_38184,yes
TEST_38185,to
TEST_38186,yes
TEST_38187,white
TEST_38188,2
TEST_38189,2
TEST_38190,2
TEST_38191,white
TEST_38192,white
TEST_38193,white
TEST_38194,yes
TEST_38195,white
TEST_38196,yes
TEST_38197,white
TEST_38198,yes
TEST_38199,white
TEST_38200,white
TEST_38201,white and and
TEST_38202,white
TEST_38203,yes
TEST_38204,yes
TEST_38205,white
TEST_38206,yes
TEST_38207,man
TEST_38208,yes
TEST_38209,2
TEST_38210,yes
TEST_38211,no
TEST_38212,yes
TEST_38213,yes
TEST_38214,2
TEST_38215,yes
TEST_38216,white
TEST_38217,yes
TEST_38218,white
TEST_38219,yes
TEST_38220,yes
TEST_38221,white
TEST_38222,yes
TEST_38223,yes
TEST_38224,to
TEST_38225,white
TEST_38226,white
TEST_38227,whiteinner
TEST_38228,white
TEST_38229,yes
TEST_38230,yes
TEST_38231,2
TEST_38232,yes
TEST_38233,yes
TEST_38234,yes
TEST_38235,yes
TEST_38236,white
TEST_38237,yes
TEST_38238,yes
TEST_38239,yes
TEST_38240,white
TEST_38241,yes
TEST_38242,2
TEST_38243,yes
TEST_38244,yes
TEST_38245,2
TEST_38246,yes
TEST_38247,white
TEST_38248,yes
TEST_38249,2
TEST_38250,white
TEST_38251,on
TEST_38252,whiteike
TEST_38253,yes
TEST_38254,yes
TEST_38255,yes
TEST_38256,2
TEST_38257,yes
TEST_38258,whitechen
TEST_38259,yes
TEST_38260,left
TEST_38261,white
TEST_38262,yes
TEST_38263,white
TEST_38264,white
TEST_38265,yes
TEST_38266,white
TEST_38267,white
TEST_38268,no
TEST_38269,white
TEST_38270,yes
TEST_38271,yes
TEST_38272,white
TEST_38273,on
TEST_38274,yes
TEST_38275,white
TEST_38276,white
TEST_38277,white
TEST_38278,2
TEST_38279,on
TEST_38280,2
TEST_38281,yes
TEST_38282,white
TEST_38283,yes
TEST_38284,yes
TEST_38285,white
TEST_38286,yes
TEST_38287,white
TEST_38288,2
TEST_38289,yes
TEST_38290,yes
TEST_38291,white
TEST_38292,yes
TEST_38293,white
TEST_38294,white
TEST_38295,yes
TEST_38296,yes
TEST_38297,white
TEST_38298,yes
TEST_38299,yes
TEST_38300,on
TEST_38301,white
TEST_38302,2
TEST_38303,white
TEST_38304,yes
TEST_38305,white
TEST_38306,yes
TEST_38307,yes
TEST_38308,white
TEST_38309,white
TEST_38310,white
TEST_38311,2
TEST_38312,yes
TEST_38313,2
TEST_38314,yes
TEST_38315,yes
TEST_38316,2
TEST_38317,white
TEST_38318,white
TEST_38319,white
TEST_38320,yes
TEST_38321,white
TEST_38322,white
TEST_38323,white
TEST_38324,left
TEST_38325,2
TEST_38326,yes
TEST_38327,whiteese
TEST_38328,yes
TEST_38329,yes
TEST_38330,yes
TEST_38331,yes
TEST_38332,yes
TEST_38333,yes
TEST_38334,white
TEST_38335,yes
TEST_38336,white
TEST_38337,yes
TEST_38338,white
TEST_38339,white
TEST_38340,yes
TEST_38341,white
TEST_38342,white
TEST_38343,yes
TEST_38344,yes
TEST_38345,yes
TEST_38346,white:45
TEST_38347,yes
TEST_38348,yes
TEST_38349,2
TEST_38350,on
TEST_38351,yes
TEST_38352,whitechen
TEST_38353,white
TEST_38354,yes
TEST_38355,yes
TEST_38356,white
TEST_38357,white
TEST_38358,2
TEST_38359,white
TEST_38360,white
TEST_38361,yes
TEST_38362,2
TEST_38363,to
TEST_38364,left
TEST_38365,2
TEST_38366,yes
TEST_38367,2
TEST_38368,yes
TEST_38369,white
TEST_38370,white
TEST_38371,yes
TEST_38372,white
TEST_38373,right
TEST_38374,yes
TEST_38375,white
TEST_38376,yes
TEST_38377,2
TEST_38378,yes
TEST_38379,white
TEST_38380,yes
TEST_38381,yes
TEST_38382,on
TEST_38383,yes
TEST_38384,white
TEST_38385,2
TEST_38386,yes
TEST_38387,whiteike
TEST_38388,yes
TEST_38389,whiteph
TEST_38390,yes
TEST_38391,white
TEST_38392,2
TEST_38393,2
TEST_38394,yes
TEST_38395,white
TEST_38396,2
TEST_38397,yes
TEST_38398,yes
TEST_38399,white
TEST_38400,yes
TEST_38401,white:
TEST_38402,left
TEST_38403,2
TEST_38404,2
TEST_38405,2
TEST_38406,yes
TEST_38407,yes
TEST_38408,white
TEST_38409,to
TEST_38410,yes
TEST_38411,yes
TEST_38412,white
TEST_38413,yes
TEST_38414,yes
TEST_38415,white
TEST_38416,white
TEST_38417,yes
TEST_38418,yes
TEST_38419,white
TEST_38420,white
TEST_38421,yes
TEST_38422,yes
TEST_38423,white
TEST_38424,white
TEST_38425,white
TEST_38426,yes
TEST_38427,white
TEST_38428,yes
TEST_38429,yes
TEST_38430,yes
TEST_38431,yes
TEST_38432,white
TEST_38433,2
TEST_38434,yes
TEST_38435,yes
TEST_38436,white
TEST_38437,white
TEST_38438,white
TEST_38439,white
TEST_38440,yes
TEST_38441,yes
TEST_38442,yes
TEST_38443,yes
TEST_38444,white
TEST_38445,yes
TEST_38446,2
TEST_38447,2
TEST_38448,white
TEST_38449,white
TEST_38450,white
TEST_38451,yes
TEST_38452,yes
TEST_38453,white
TEST_38454,white
TEST_38455,left
TEST_38456,yes
TEST_38457,white
TEST_38458,yes
TEST_38459,white
TEST_38460,white
TEST_38461,white
TEST_38462,white
TEST_38463,white
TEST_38464,2
TEST_38465,white
TEST_38466,yes
TEST_38467,white
TEST_38468,white
TEST_38469,white:45
TEST_38470,on
TEST_38471,yes
TEST_38472,2
TEST_38473,white
TEST_38474,yes
TEST_38475,yes
TEST_38476,yes
TEST_38477,2
TEST_38478,yes
TEST_38479,white
TEST_38480,leftavy
TEST_38481,white
TEST_38482,white
TEST_38483,2
TEST_38484,white
TEST_38485,yes
TEST_38486,white
TEST_38487,2
TEST_38488,yes
TEST_38489,white
TEST_38490,white
TEST_38491,yes
TEST_38492,on
TEST_38493,yes
TEST_38494,white
TEST_38495,white
TEST_38496,yes
TEST_38497,yes
TEST_38498,white
TEST_38499,yes
TEST_38500,on
TEST_38501,white
TEST_38502,yes
TEST_38503,white
TEST_38504,yes
TEST_38505,yes
TEST_38506,white
TEST_38507,on
TEST_38508,yes
TEST_38509,yes
TEST_38510,yes
TEST_38511,yes
TEST_38512,yes
TEST_38513,2
TEST_38514,white
TEST_38515,2
TEST_38516,2
TEST_38517,white
TEST_38518,yes
TEST_38519,2
TEST_38520,2
TEST_38521,white
TEST_38522,white
TEST_38523,whiteii
TEST_38524,2
TEST_38525,yes
TEST_38526,yes
TEST_38527,yes
TEST_38528,yes
TEST_38529,white
TEST_38530,white
TEST_38531,white
TEST_38532,yes
TEST_38533,yes
TEST_38534,yes
TEST_38535,white
TEST_38536,white
TEST_38537,man
TEST_38538,white
TEST_38539,white
TEST_38540,yes
TEST_38541,white
TEST_38542,white
TEST_38543,white
TEST_38544,yes
TEST_38545,yes
TEST_38546,2
TEST_38547,white
TEST_38548,white
TEST_38549,yes
TEST_38550,2
TEST_38551,yes
TEST_38552,whiteardup
TEST_38553,yes
TEST_38554,white
TEST_38555,white
TEST_38556,white
TEST_38557,yes
TEST_38558,white
TEST_38559,yes
TEST_38560,whiteican
TEST_38561,yes
TEST_38562,white
TEST_38563,white
TEST_38564,yes
TEST_38565,yes
TEST_38566,yes
TEST_38567,left
TEST_38568,2 inches
TEST_38569,white
TEST_38570,yes
TEST_38571,white
TEST_38572,whiteard mustard
TEST_38573,yes
TEST_38574,white
TEST_38575,2
TEST_38576,on
TEST_38577,yes
TEST_38578,white
TEST_38579,yes
TEST_38580,yes
TEST_38581,yes
TEST_38582,on
TEST_38583,white
TEST_38584,whiteike
TEST_38585,2
TEST_38586,2
TEST_38587,yes
TEST_38588,white
TEST_38589,yes
TEST_38590,yes
TEST_38591,yes
TEST_38592,yes
TEST_38593,yes
TEST_38594,white
TEST_38595,yes
TEST_38596,yes
TEST_38597,2
TEST_38598,white
TEST_38599,white
TEST_38600,yes
TEST_38601,white
TEST_38602,white
TEST_38603,yes
TEST_38604,2
TEST_38605,yes
TEST_38606,yes
TEST_38607,white
TEST_38608,white
TEST_38609,yes
TEST_38610,white
TEST_38611,white:45
TEST_38612,white
TEST_38613,2
TEST_38614,white
TEST_38615,whiteii
TEST_38616,yes
TEST_38617,whiteph
TEST_38618,yes
TEST_38619,white
TEST_38620,yes
TEST_38621,white:45
TEST_38622,on
TEST_38623,yes
TEST_38624,yes
TEST_38625,yes
TEST_38626,2
TEST_38627,2
TEST_38628,white
TEST_38629,white
TEST_38630,yes
TEST_38631,leftriger
TEST_38632,yes
TEST_38633,white
TEST_38634,white
TEST_38635,2
TEST_38636,whitenis
TEST_38637,white
TEST_38638,yes
TEST_38639,yes
TEST_38640,2
TEST_38641,white
TEST_38642,yes
TEST_38643,white
TEST_38644,no
TEST_38645,white
TEST_38646,yes
TEST_38647,yes
TEST_38648,left
TEST_38649,2
TEST_38650,white
TEST_38651,white
TEST_38652,2
TEST_38653,white
TEST_38654,yes
TEST_38655,white
TEST_38656,white
TEST_38657,white:45
TEST_38658,on
TEST_38659,white
TEST_38660,2
TEST_38661,yes
TEST_38662,yes
TEST_38663,white
TEST_38664,yes
TEST_38665,yes
TEST_38666,white
TEST_38667,white
TEST_38668,white
TEST_38669,yes
TEST_38670,2
TEST_38671,yes
TEST_38672,white
TEST_38673,white
TEST_38674,yes
TEST_38675,white
TEST_38676,whiteaid
TEST_38677,white
TEST_38678,2
TEST_38679,yes
